<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.07.25	1.26340	1.26770	1.25620	1.25780	9653	0	20
2006.07.26	1.25830	1.27190	1.25590	1.27160	9523	0	20
2006.07.27	1.27170	1.27750	1.26800	1.26990	9582	0	20
2006.07.28	1.26980	1.27710	1.26590	1.27620	9644	0	20
2006.07.29	1.27620	1.27740	1.27590	1.27620	94	0	20
2006.07.31	1.27650	1.27860	1.27390	1.27670	8906	0	20
2006.08.01	1.27680	1.28330	1.27200	1.28290	9501	0	20
2006.08.02	1.28280	1.28380	1.27750	1.27870	9497	0	20
2006.08.03	1.27870	1.28360	1.27410	1.28030	9533	0	20
2006.08.04	1.28020	1.29120	1.27760	1.28740	9747	0	20
2006.08.05	1.28740	1.28780	1.28670	1.28740	172	0	20
2006.08.07	1.28840	1.28950	1.28290	1.28410	9048	0	20
2006.08.08	1.28410	1.28940	1.28060	1.28350	9871	0	20
2006.08.09	1.28350	1.29050	1.27640	1.28630	9720	0	20
2006.08.10	1.28630	1.29150	1.27460	1.27940	10147	0	20
2006.08.11	1.27950	1.28020	1.27150	1.27230	9827	0	20
2006.08.12	1.27230	1.27270	1.27190	1.27210	139	0	20
2006.08.14	1.27120	1.27640	1.27070	1.27120	8583	0	20
2006.08.15	1.27100	1.28070	1.26940	1.27880	9437	0	20
2006.08.16	1.27880	1.28670	1.27680	1.28410	9160	0	20
2006.08.17	1.28420	1.28900	1.28130	1.28260	9306	0	20
2006.08.18	1.28250	1.28480	1.27810	1.28270	9103	0	20
2006.08.19	1.28260	1.28350	1.28230	1.28250	83	0	20
2006.08.21	1.28270	1.29420	1.28250	1.28930	8963	0	20
2006.08.22	1.28920	1.28990	1.27820	1.28020	9683	0	20
2006.08.23	1.28020	1.28540	1.27740	1.27850	9530	0	20
2006.08.24	1.27870	1.28410	1.27520	1.27640	9751	0	20
2006.08.25	1.27640	1.27850	1.27230	1.27540	9501	0	20
2006.08.26	1.27540	1.27610	1.27430	1.27540	189	0	20
2006.08.28	1.27610	1.28230	1.27540	1.27800	8429	0	20
2006.08.29	1.27780	1.28410	1.27490	1.28240	9551	0	20
2006.08.30	1.28240	1.28550	1.28120	1.28320	9851	0	20
2006.08.31	1.28340	1.28810	1.27850	1.28150	10068	0	20
2006.09.01	1.28140	1.28500	1.27550	1.28370	9650	0	20
2006.09.02	1.28380	1.28430	1.28270	1.28360	175	0	20
2006.09.04	1.28460	1.28770	1.28380	1.28730	7886	0	20
2006.09.05	1.28730	1.28770	1.27950	1.28170	8996	0	20
2006.09.06	1.28150	1.28360	1.27690	1.28050	9162	0	20
2006.09.07	1.28050	1.28350	1.27060	1.27310	9881	0	20
2006.09.08	1.27330	1.27460	1.26500	1.26750	10226	0	20
2006.09.09	1.26740	1.26880	1.26680	1.26740	223	0	20
2006.09.11	1.26660	1.27450	1.26480	1.27030	8460	0	20
2006.09.12	1.27020	1.27350	1.26710	1.26870	9381	0	20
2006.09.13	1.26910	1.27190	1.26640	1.26910	9193	0	20
2006.09.14	1.26910	1.27560	1.26750	1.27230	9144	0	20
2006.09.15	1.27230	1.27400	1.26300	1.26660	9558	0	20
2006.09.16	1.26660	1.26720	1.26510	1.26590	109	0	20
2006.09.18	1.26370	1.27120	1.26290	1.27070	8465	0	20
2006.09.19	1.27060	1.27260	1.26500	1.26770	10838	0	20
2006.09.20	1.26780	1.27270	1.26650	1.26860	10793	0	20
2006.09.21	1.26850	1.27980	1.26820	1.27790	11314	0	20
2006.09.22	1.27810	1.28300	1.27760	1.27830	11139	0	20
2006.09.25	1.27890	1.28190	1.27310	1.27450	9687	0	20
