<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2007.07.30	1.20840	1.20990	1.20050	1.20270	6188	0	40
2007.07.31	1.20250	1.20640	1.20040	1.20100	8540	0	40
2007.08.01	1.20110	1.20490	1.19770	1.20440	10676	0	40
2007.08.02	1.20420	1.20830	1.20230	1.20440	7863	0	40
2007.08.03	1.20430	1.20700	1.18660	1.19050	8359	0	40
2007.08.06	1.18280	1.19240	1.18160	1.19140	6535	0	40
2007.08.07	1.19150	1.19830	1.18920	1.19710	6888	0	40
2007.08.08	1.19720	1.19920	1.19120	1.19640	8299	0	40
2007.08.09	1.19650	1.19920	1.19180	1.19620	9653	0	40
2007.08.10	1.19610	1.20170	1.19290	1.19860	10020	0	40
2007.08.13	1.19850	1.20640	1.19730	1.20520	7896	0	40
2007.08.14	1.20510	1.21170	1.20280	1.21080	8773	0	40
2007.08.15	1.21090	1.21970	1.21020	1.21900	9232	0	40
2007.08.16	1.21870	1.22140	1.21320	1.21620	15411	0	40
2007.08.17	1.21610	1.21780	1.19930	1.20800	15948	0	40
2007.08.20	1.20720	1.20880	1.20490	1.20560	7663	0	40
2007.08.21	1.20570	1.20710	1.20110	1.20600	8832	0	40
2007.08.22	1.20610	1.21090	1.20450	1.20620	7242	0	40
2007.08.23	1.20640	1.21030	1.20470	1.20690	8506	0	40
2007.08.24	1.20710	1.20770	1.19920	1.20050	8477	0	40
2007.08.27	1.20070	1.20450	1.19990	1.20270	4626	0	40
2007.08.28	1.20260	1.20390	1.19590	1.20040	7771	0	40
2007.08.29	1.20050	1.20380	1.19820	1.19950	8842	0	40
2007.08.30	1.19960	1.20650	1.19830	1.20460	9104	0	40
2007.08.31	1.20430	1.20890	1.19870	1.20830	9478	0	40
2007.09.03	1.20790	1.21000	1.20600	1.20800	5104	0	40
2007.09.04	1.20790	1.21500	1.20740	1.21230	8480	0	40
2007.09.05	1.21240	1.21370	1.20210	1.20390	8179	0	40
2007.09.06	1.20380	1.20610	1.19920	1.20120	8642	0	40
2007.09.07	1.20110	1.20260	1.18580	1.18840	6097	0	40
2007.09.10	1.18640	1.18790	1.18390	1.18640	6552	0	40
2007.09.11	1.18630	1.18990	1.18370	1.18870	9967	0	40
2007.09.12	1.18880	1.18960	1.18180	1.18480	6725	0	40
2007.09.13	1.18460	1.18880	1.18020	1.18600	8353	0	40
2007.09.14	1.18570	1.19210	1.18400	1.18960	9592	0	40
2007.09.17	1.18860	1.18980	1.18470	1.18680	8815	0	40
2007.09.18	1.18690	1.18940	1.18040	1.18120	9990	0	40
2007.09.19	1.18130	1.18770	1.17960	1.18410	10648	0	40
2007.09.20	1.18400	1.18440	1.16850	1.17230	10681	0	40
2007.09.21	1.17240	1.17710	1.16770	1.17250	9682	0	40
2007.09.24	1.17180	1.17560	1.16870	1.17240	7167	0	40
2007.09.25	1.17250	1.17450	1.16370	1.16620	8853	0	40
2007.09.26	1.16610	1.17190	1.16440	1.17040	8553	0	40
2007.09.27	1.17050	1.17400	1.16760	1.17360	9169	0	40
2007.09.28	1.17350	1.17380	1.16230	1.16350	11296	0	40
2007.10.01	1.16260	1.17170	1.16220	1.16830	9015	0	40
2007.10.02	1.16840	1.17770	1.16760	1.17480	8872	0	40
2007.10.03	1.17470	1.18070	1.17120	1.18040	8430	0	40
2007.10.04	1.18030	1.18120	1.17360	1.17440	8959	0	40
2007.10.05	1.17430	1.18520	1.17410	1.17820	7509	0	40
2007.10.08	1.17640	1.18690	1.17590	1.18630	5163	0	40
2007.10.09	1.18620	1.18910	1.18240	1.18310	5623	0	40
2007.10.10	1.18320	1.18440	1.17850	1.18300	5367	0	40
2007.10.11	1.18280	1.18450	1.17690	1.18180	6426	0	40
2007.10.12	1.18170	1.18770	1.18040	1.18470	6353	0	40
2007.10.15	1.18420	1.18580	1.17760	1.18070	5308	0	40
2007.10.16	1.18080	1.18440	1.17870	1.18240	6883	0	40
2007.10.17	1.18230	1.18330	1.17760	1.17990	6509	0	40
2007.10.18	1.17980	1.18040	1.16610	1.16960	7324	0	40
2007.10.19	1.16940	1.17340	1.16560	1.16600	6459	0	40
2007.10.22	1.16050	1.17840	1.15990	1.17760	9782	0	40
2007.10.23	1.17750	1.17830	1.17010	1.17300	7063	0	40
2007.10.24	1.17290	1.17720	1.17080	1.17180	7167	0	40
2007.10.25	1.17170	1.17330	1.16330	1.16560	6713	0	40
2007.10.26	1.16580	1.16620	1.16180	1.16390	6247	0	40
2007.10.29	1.16200	1.16700	1.16050	1.16450	5070	0	40
2007.10.30	1.16430	1.16690	1.15760	1.15760	5919	0	40
2007.10.31	1.15750	1.16260	1.15550	1.15860	7462	0	40
2007.11.01	1.15850	1.16370	1.15530	1.15830	7909	0	40
2007.11.02	1.15820	1.15820	1.14920	1.15360	8060	0	40
2007.11.05	1.15180	1.15550	1.15070	1.15360	4817	0	40
2007.11.06	1.15350	1.15400	1.14210	1.14450	6530	0	40
2007.11.07	1.14430	1.14470	1.12560	1.13300	9975	0	40
2007.11.08	1.13320	1.13490	1.12520	1.12780	8607	0	40
2007.11.09	1.12770	1.12780	1.11870	1.12240	10471	0	40
2007.11.12	1.12290	1.12980	1.12170	1.12830	7735	0	40
2007.11.13	1.12860	1.12970	1.12270	1.12740	7364	0	40
2007.11.14	1.12750	1.12750	1.11760	1.12410	8288	0	40
2007.11.15	1.12400	1.12600	1.11990	1.12250	7894	0	40
2007.11.16	1.12240	1.12460	1.11570	1.11770	7286	0	40
2007.11.19	1.11660	1.12010	1.11490	1.11490	6584	0	40
2007.11.20	1.11500	1.11720	1.10520	1.10560	7542	0	40
2007.11.21	1.10580	1.10790	1.10130	1.10160	6874	0	40
2007.11.22	1.10150	1.10390	1.10030	1.10100	4940	0	40
2007.11.23	1.10090	1.10480	1.08900	1.10200	8614	0	40
2007.11.26	1.10360	1.10700	1.09550	1.09680	6012	0	40
2007.11.27	1.09660	1.10650	1.09560	1.10520	8331	0	40
2007.11.28	1.10500	1.11930	1.10400	1.11070	8502	0	40
2007.11.29	1.11080	1.12060	1.11040	1.11770	7608	0	40
2007.11.30	1.11760	1.13260	1.11590	1.13130	7769	0	40
2007.12.03	1.13010	1.13080	1.12480	1.12710	6936	0	40
2007.12.04	1.12720	1.13180	1.11590	1.11650	7710	0	40
2007.12.05	1.11630	1.12860	1.11530	1.12730	7717	0	40
2007.12.06	1.12710	1.13510	1.12630	1.12960	7841	0	40
2007.12.07	1.12940	1.13300	1.12750	1.12800	6910	0	40
2007.12.10	1.12780	1.13010	1.12330	1.12790	5216	0	40
2007.12.11	1.12780	1.13610	1.12540	1.13060	7823	0	40
2007.12.12	1.13050	1.13990	1.12730	1.13450	8235	0	40
